546,1000000
547,1000000
548,1000000
549,1000000
550,1000000
551,1000000
552,1000000
553,1000000
554,1000000
555,1000000
556,1000000
557,1000000
558,1000000
559,1000000
560,1000000
561,1000000
562,1000000
563,1000000
564,1000000
565,1000000
566,1000000
567,1000000
568,1000000
569,1000000
570,1000000
571,1000000
572,1000000
573,1000000
574,1000000
575,1000000
576,1000000
577,1000000
578,1000000
579,1000000
580,1000000
581,1000000
582,1000000
583,1000000
584,1000000
585,1000000
586,1000000
587,1000000
588,1000000
589,1000000
590,1000000
591,1000000
592,1000000
593,1000000
594,1000000
595,1000000
596,1000000
597,1000000
598,1000000
599,1000000
600,1000000
601,1000000
602,1000000
603,1000000
604,1000000
605,1000000
606,1000000
607,1000000
608,1000000
609,1000000
610,1000000
611,1000000
612,1000000
613,1000000
614,1000000
615,1000000
616,1000000
617,1000000
618,1000000
619,1000000
620,1000000
621,1000000
622,1000000
623,1000000
624,1000000
625,1000000
626,1000000
627,1000000
628,1000000
629,1000000
630,1000000
631,1000000
632,1000000
633,1000000
634,1000000
635,1000000
636,1000000
637,1000000
638,1000000
639,1000000
640,1000000
641,1000000
642,1000000
643,1000000
644,1000000
645,1000000
646,1000000
647,1000000
648,1000000
649,1000000
650,1000000
651,1000000
652,1000000
653,1000000
654,1000000
655,1000000
656,1000000
657,1000000
658,1000000
659,1000000
660,1000000
661,1000000
662,1000000
663,1000000
664,1000000
665,1000000
666,1000000
667,1000000
668,1000000
669,1000000
670,1000000
671,1000000
672,1000000
673,1000000
674,1000000
675,1000000
676,1000000
677,1000000
678,1000000
679,1000000
680,1000000
681,1000000
682,1000000
683,1000000
684,1000000
685,1000000
686,1000000
687,1000000
688,1000000
689,1000000
690,1000000
691,1000000
692,1000000
693,1000000
694,1000000
695,1000000
696,1000000
697,1000000
698,1000000
699,1000000
700,1000000
701,1000000
702,1000000
703,1000000
704,1000000
705,1000000
706,1000000
707,1000000
708,1000000
709,1000000
710,1000000
711,1000000
712,1000000
713,1000000
714,1000000
715,1000000
716,1000000
717,1000000
718,1000000
719,1000000
720,1000000
721,1000000
722,1000000
723,1000000
724,1000000
725,1000000
726,1000000
727,1000000
728,1000000
729,1000000
730,1000000
731,1000000
732,1000000
733,1000000
734,1000000
735,1000000
736,1000000
737,1000000
738,1000000
739,1000000
740,1000000
741,1000000
742,1000000
743,1000000
744,1000000
745,1000000
746,1000000
747,1000000
748,1000000
749,1000000
750,1000000
751,1000000
752,1000000
753,1000000
754,1000000
755,1000000
756,1000000
757,1000000
758,1000000
759,1000000
760,1000000
761,1000000
762,1000000
763,1000000
764,1000000
765,1000000
766,1000000
767,1000000
768,1000000
769,1000000
770,1000000
771,1000000
772,1000000
773,1000000
774,1000000
775,1000000
776,1000000
777,1000000
778,1000000
779,1000000
780,1000000
781,1000000
782,1000000
783,1000000
784,1000000
785,1000000
786,1000000
787,1000000
788,1000000
789,1000000
790,1000000
791,1000000
792,1000000
793,1000000
794,1000000
795,1000000
796,1000000
797,1000000
798,1000000
799,1000000
800,1000000
801,1000000
802,1000000
803,1000000
804,1000000
805,1000000
806,1000000
807,1000000
808,1000000
809,1000000
810,1000000
811,1000000
812,1000000
813,1000000
814,1000000
815,1000000
816,1000000
817,1000000
818,1000000
819,1000000
820,1000000
821,1000000
822,1000000
823,1000000
824,1000000
825,1000000
826,1000000
827,1000000
828,1000000
829,1000000
830,1000000
831,1000000
832,1000000
833,1000000
834,1000000
835,1000000
836,1000000
837,1000000
838,1000000
839,1000000
840,1000000
841,1000000
842,1000000
843,1000000
844,1000000
845,1000000
846,1000000
847,1000000
848,1000000
849,1000000
850,1000000
851,1000000
852,1000000
853,1000000
854,1000000
855,1000000
856,1000000
857,1000000
858,1000000
859,1000000
860,1000000
861,1000000
862,1000000
863,1000000
864,1000000
865,1000000
866,1000000
867,1000000
868,1000000
869,1000000
870,1000000
871,1000000
872,1000000
873,1000000
874,1000000
875,1000000
876,1000000
877,1000000
878,1000000
879,1000000
880,1000000
881,1000000
882,1000000
883,1000000
884,1000000
885,1000000
886,1000000
887,1000000
888,1000000
889,1000000
890,1000000
891,1000000
892,1000000
893,1000000
894,1000000
895,1000000
896,1000000
897,1000000
898,1000000
899,1000000
900,1000000
901,1000000
902,1000000
903,1000000
904,1000000
905,1000000
906,1000000
907,1000000
908,1000000
909,1000000
910,1000000
911,1000000
912,1000000
913,1000000
914,1000000
915,1000000
916,1000000
917,1000000
918,1000000
919,1000000
920,1000000
921,1000000
922,1000000
923,1000000
924,1000000
925,1000000
926,1000000
927,1000000
928,1000000
929,1000000
930,1000000
931,1000000
932,1000000
933,1000000
934,1000000
935,1000000
936,1000000
937,1000000
938,1000000
939,1000000
940,1000000
941,1000000
942,1000000
943,1000000
944,1000000
945,1000000
946,1000000
947,1000000
948,1000000
949,1000000
950,1000000
951,1000000
952,1000000
953,1000000
954,1000000
955,1000000
956,1000000
957,1000000
958,1000000
959,1000000
960,1000000
961,1000000
962,1000000
963,1000000
964,1000000
965,1000000
966,1000000
967,1000000
968,1000000
969,1000000
970,1000000
971,1000000
972,1000000
973,1000000
974,1000000
975,1000000
976,1000000
977,1000000
978,1000000
979,1000000
980,1000000
981,1000000
982,1000000
983,1000000
984,1000000
985,1000000
986,1000000
987,1000000
988,1000000
989,1000000
990,1000000
991,1000000
992,1000000
993,1000000
994,1000000
995,1000000
996,1000000
997,1000000
998,1000000
999,1000000
1000,1000000
1001,1000000
1002,1000000
1003,1000000
1004,1000000
1005,1000000
1006,1000000
1007,1000000
1008,1000000
1009,1000000
1010,1000000
1011,1000000
1012,1000000
1013,1000000
1014,1000000
1015,1000000
1016,1000000
1017,1000000
1018,1000000
1019,1000000
1020,1000000
1021,1000000
1022,1000000
1023,1000000
1024,1000000
1025,1000000
1026,1000000
1027,1000000
1028,1000000
1029,1000000
1030,1000000
1031,1000000
1032,1000000
1033,1000000
1034,1000000
1035,1000000
1036,1000000
1037,1000000
1038,1000000
1039,1000000
1040,1000000
1041,1000000
1042,1000000
1043,1000000
1044,1000000
1045,1000000
1046,1000000
1047,1000000
1048,1000000
1049,1000000
1050,1000000
1051,1000000
1052,1000000
1053,1000000
1054,1000000
1055,1000000
1056,1000000
1057,1000000
1058,1000000
1059,1000000
1060,1000000
1061,1000000
1062,1000000
1063,1000000
1064,1000000
1065,1000000
1066,1000000
1067,1000000
1068,1000000
1069,1000000
1070,1000000
1071,1000000
1072,1000000
1073,1000000
1074,1000000
1075,1000000
1076,1000000
1077,1000000
1078,1000000
1079,1000000
1080,1000000
1081,1000000
1082,1000000
1083,1000000
1084,1000000
1085,1000000
1086,1000000
1087,1000000
1088,1000000
1089,1000000
1090,1000000
1091,1000000
1092,1000000
1093,1000000
1094,1000000
1095,1000000
1096,1000000
1097,1000000
1098,1000000
1099,1000000
1100,1000000
1101,1000000
1102,1000000
1103,1000000
1104,1000000
1105,1000000
1106,1000000
1107,1000000
1108,1000000
1109,1000000
1110,1000000
1111,1000000
1112,1000000
1113,1000000
1114,1000000
1115,1000000
1116,1000000
1117,1000000
1118,1000000
1119,1000000
1120,1000000
1121,1000000
1122,1000000
1123,1000000
1124,1000000
1125,1000000
1126,1000000
1127,1000000
1128,1000000
1129,1000000
1130,1000000
1131,1000000
1132,1000000
1133,1000000
1134,1000000
1135,1000000
1136,1000000
1137,1000000
1138,1000000
1139,1000000
1140,1000000
1141,1000000
1142,1000000
1143,1000000
1144,1000000
1145,1000000
1146,1000000
1147,1000000
1148,1000000
1149,1000000
1150,1000000
1151,1000000
1152,1000000
1153,1000000
1154,1000000
1155,1000000
1156,1000000
1157,1000000
1158,1000000
1159,1000000
1160,1000000
1161,1000000
1162,1000000
1163,1000000
1164,1000000
1165,1000000
1166,1000000
1167,1000000
1168,1000000
1169,1000000
1170,1000000
1171,1000000
1172,1000000
1173,1000000
1174,1000000
1175,1000000
1176,1000000
1177,1000000
1178,1000000
1179,1000000
1180,1000000
1181,1000000
1182,1000000
1183,1000000
1184,1000000
1185,1000000
1186,1000000
1187,1000000
1188,1000000
1189,1000000
1190,1000000
1191,1000000
1192,1000000
1193,1000000
1194,1000000
1195,1000000
1196,1000000
1197,1000000
1198,1000000
1199,1000000
1200,1000000
1201,1000000
1202,1000000
1203,1000000
1204,1000000
1205,1000000
1206,1000000
1207,1000000
1208,1000000
1209,1000000
1210,1000000
1211,1000000
1212,1000000
1213,1000000
1214,1000000
1215,1000000
1216,1000000
1217,1000000
1218,1000000
1219,1000000
1220,1000000
1221,1000000
1222,1000000
1223,1000000
1224,1000000
1225,1000000
1226,1000000
1227,1000000
1228,1000000
1229,1000000
1230,1000000
1231,1000000
1232,1000000
1233,1000000
1234,1000000
1235,1000000
1236,1000000
1237,1000000
1238,1000000
1239,1000000
1240,1000000
1241,1000000
1242,1000000
1243,1000000
1244,1000000
1245,1000000
1246,1000000
1247,1000000
1248,1000000
1249,1000000
1250,1000000
1251,1000000
1252,1000000
1253,1000000
1254,1000000
1255,1000000
1256,1000000
1257,1000000
1258,1000000
1259,1000000
1260,1000000
1261,1000000
1262,1000000
1263,1000000
1264,1000000
1265,1000000
1266,1000000
1267,1000000
1268,1000000
1269,1000000
1270,1000000
1271,1000000
1272,1000000
1273,1000000
1274,1000000
1275,1000000
1276,1000000
1277,1000000
1278,1000000
1279,1000000
1280,1000000
1281,1000000
1282,1000000
1283,1000000
1284,1000000
1285,1000000
1286,1000000
1287,1000000
1288,1000000
1289,1000000
1290,1000000
1291,1000000
1292,1000000
1293,1000000
1294,1000000
1295,1000000
1296,1000000
1297,1000000
1298,1000000
1299,1000000
1300,1000000
1301,1000000
1302,1000000
1303,1000000
1304,1000000
1305,1000000
1306,1000000
1307,1000000
1308,1000000
1309,1000000
1310,1000000
1311,1000000
1312,1000000
1313,1000000
1314,1000000
1315,1000000
1316,1000000
1317,1000000
1318,1000000
1319,1000000
1320,1000000
1321,1000000
1322,1000000
1323,1000000
1324,1000000
1325,1000000
1326,1000000
1327,1000000
1328,1000000
1329,1000000
1330,1000000
1331,1000000
1332,1000000
1333,1000000
1334,1000000
1335,1000000
1336,1000000
1337,1000000
1338,1000000
1339,1000000
1340,1000000
1341,1000000
1342,1000000
1343,1000000
1344,1000000
1345,1000000
1346,1000000
1347,1000000
1348,1000000
1349,1000000
1350,1000000
1351,1000000
1352,1000000
1353,1000000
1354,1000000
1355,1000000
1356,1000000
1357,1000000
1358,1000000
1359,1000000
1360,1000000
1361,1000000
1362,1000000
1363,1000000
1364,1000000
1365,1000000
1366,1000000
1367,1000000
1368,1000000
1369,1000000
1370,1000000
1371,1000000
1372,1000000
1373,1000000
1374,1000000
1375,1000000
1376,1000000
1377,1000000
1378,1000000
1379,1000000
1380,1000000
1381,1000000
1382,1000000
1383,1000000
1384,1000000
1385,1000000
1386,1000000
1387,1000000
1388,1000000
1389,1000000
1390,1000000
1391,1000000
1392,1000000
1393,1000000
1394,1000000
1395,1000000
1396,1000000
1397,1000000
1398,1000000
1399,1000000
1400,1000000
1401,1000000
1402,1000000
1403,1000000
1404,1000000
1405,1000000
1406,1000000
1407,1000000
1408,1000000
1409,1000000
1410,1000000
1411,1000000
1412,1000000
1413,1000000
1414,1000000
1415,1000000
1416,1000000
1417,1000000
1418,1000000
1419,1000000
1420,1000000
1421,1000000
1422,1000000
1423,1000000
1424,1000000
1425,1000000
1426,1000000
1427,1000000
1428,1000000
1429,1000000
1430,1000000
1431,1000000
1432,1000000
1433,1000000
1434,1000000
1435,1000000
1436,1000000
1437,1000000
1438,1000000
1439,1000000
1440,1000000
1441,1000000
1442,1000000
1443,1000000
1444,1000000
1445,1000000
1446,1000000
1447,1000000
1448,1000000
1449,1000000
1450,1000000
1451,1000000
1452,1000000
1453,1000000
1454,1000000
1455,1000000
1456,1000000
1457,1000000
1458,1000000
1459,1000000
1460,1000000
1461,1000000
1462,1000000
1463,1000000
1464,1000000
1465,1000000
1466,1000000
1467,1000000
1468,1000000
1469,1000000
1470,1000000
1471,1000000
1472,1000000
1473,1000000
1474,1000000
1475,1000000
1476,1000000
1477,1000000
1478,1000000
1479,1000000
1480,1000000
1481,1000000
1482,1000000
1483,1000000
1484,1000000
1485,1000000
1486,1000000
1487,1000000
1488,1000000
1489,1000000
1490,1000000
1491,1000000
1492,1000000
1493,1000000
1494,1000000
1495,1000000
1496,1000000
1497,1000000
1498,1000000
1499,1000000
1500,1000000
1501,1000000
1502,1000000
1503,1000000
1504,1000000
1505,1000000
1506,1000000
1507,1000000
1508,1000000
1509,1000000
1510,1000000
1511,1000000
1512,1000000
1513,1000000
1514,1000000
1515,1000000
1516,1000000
1517,1000000
1518,1000000
1519,1000000
1520,1000000
1521,1000000
1522,1000000
1523,1000000
1524,1000000
1525,1000000
1526,1000000
1527,1000000
1528,1000000
1529,1000000
1530,1000000
1531,1000000
1532,1000000
1533,1000000
1534,1000000
1535,1000000
1536,1000000
1537,1000000
1538,1000000
1539,1000000
1540,1000000
1541,1000000
1542,1000000
1543,1000000
1544,1000000
1545,1000000
1546,1000000
1547,1000000
1548,1000000
1549,1000000
1550,1000000
1551,1000000
1552,1000000
1553,1000000
1554,1000000
1555,1000000
1556,1000000
1557,1000000
1558,1000000
1559,1000000
1560,1000000
1561,1000000
1562,1000000
1563,1000000
1564,1000000
1565,1000000
1566,1000000
1567,1000000
1568,1000000
1569,1000000
1570,1000000
1571,1000000
1572,1000000
1573,1000000
1574,1000000
1575,1000000
1576,1000000
1577,1000000
1578,1000000
1579,1000000
1580,1000000
1581,1000000
1582,1000000
1583,1000000
1584,1000000
1585,1000000
1586,1000000
1587,1000000
1588,1000000
1589,1000000
1590,1000000
1591,1000000
1592,1000000
1593,1000000
1594,1000000
1595,1000000
1596,1000000
1597,1000000
1598,1000000
1599,1000000
1600,1000000
1601,1000000
1602,1000000
1603,1000000
1604,1000000
1605,1000000
1606,1000000
1607,1000000
1608,1000000
1609,1000000
1610,1000000
1611,1000000
1612,1000000
1613,1000000
1614,1000000
1615,1000000
1616,1000000
1617,1000000
1618,1000000
1619,1000000
1620,1000000
1621,1000000
1622,1000000
1623,1000000
1624,1000000
1625,1000000
1626,1000000
1627,1000000
1628,1000000
1629,1000000
1630,1000000
1631,1000000
1632,1000000
1633,1000000
1634,1000000
1635,1000000
1636,1000000
1637,1000000
1638,1000000
1639,1000000
1640,1000000
1641,1000000
1642,1000000
1643,1000000
1644,1000000
1645,1000000
1646,1000000
1647,1000000
1648,1000000
1649,1000000
1650,1000000
1651,1000000
1652,1000000
1653,1000000
1654,1000000
1655,1000000
1656,1000000
1657,1000000
1658,1000000
1659,1000000
1660,1000000
1661,1000000
1662,1000000
1663,1000000
1664,1000000
1665,1000000
1666,1000000
1667,1000000
1668,1000000
1669,1000000
1670,1000000
1671,1000000
1672,1000000
1673,1000000
1674,1000000
1675,1000000
1676,1000000
1677,1000000
1678,1000000
1679,1000000
1680,1000000
1681,1000000
1682,1000000
1683,1000000
1684,1000000
1685,1000000
1686,1000000
1687,1000000
1688,1000000
1689,1000000
1690,1000000
1691,1000000
1692,1000000
1693,1000000
1694,1000000
1695,1000000
1696,1000000
1697,1000000
1698,1000000
1699,1000000
1700,1000000
1701,1000000
1702,1000000
1703,1000000
1704,1000000
1705,1000000
1706,1000000
1707,1000000
1708,1000000
1709,1000000
1710,1000000
1711,1000000
1712,1000000
1713,1000000
1714,1000000
1715,1000000
1716,1000000
1717,1000000
1718,1000000
1719,1000000
1720,1000000
1721,1000000
1722,1000000
1723,1000000
1724,1000000
1725,1000000
1726,1000000
1727,1000000
1728,1000000
1729,1000000
1730,1000000
1731,1000000
1732,1000000
1733,1000000
1734,1000000
1735,1000000
1736,1000000
1737,1000000
1738,1000000
1739,1000000
1740,1000000
1741,1000000
1742,1000000
1743,1000000
1744,1000000
1745,1000000
1746,1000000
1747,1000000
1748,1000000
1749,1000000
1750,1000000
1751,1000000
1752,1000000
1753,1000000
1754,1000000
1755,1000000
1756,1000000
1757,1000000
1758,1000000
1759,1000000
1760,1000000
1761,1000000
1762,1000000
1763,1000000
1764,1000000
1765,1000000
1766,1000000
1767,1000000
1768,1000000
1769,1000000
1770,1000000
1771,1000000
1772,1000000
1773,1000000
1774,1000000
1775,1000000
1776,1000000
1777,1000000
1778,1000000
1779,1000000
1780,1000000
1781,1000000
1782,1000000
1783,1000000
1784,1000000
1785,1000000
1786,1000000
1787,1000000
1788,1000000
1789,1000000
1790,1000000
1791,1000000
1792,1000000
1793,1000000
1794,1000000
1795,1000000
1796,1000000
1797,1000000
1798,1000000
1799,1000000
1800,1000000
1801,1000000
1802,1000000
1803,1000000
1804,1000000
1805,1000000
1806,1000000
1807,1000000
1808,1000000
1809,1000000
1810,1000000
1811,1000000
1812,1000000
1813,1000000
1814,1000000
1815,1000000
1816,1000000
1817,1000000
1818,1000000
1819,1000000
1820,1000000
1821,1000000
1822,1000000
1823,1000000
1824,1000000
1825,1000000
1826,1000000
1827,1000000
1828,1000000
1829,1000000
1830,1000000
1831,1000000
1832,1000000
1833,1000000
1834,1000000
1835,1000000
1836,1000000
1837,1000000
1838,1000000
1839,1000000
1840,1000000
1841,1000000
1842,1000000
1843,1000000
1844,1000000
1845,1000000
1846,1000000
1847,1000000
1848,1000000
1849,1000000
1850,1000000
1851,1000000
1852,1000000
1853,1000000
1854,1000000
1855,1000000
1856,1000000
1857,1000000
1858,1000000
1859,1000000
1860,1000000
1861,1000000
1862,1000000
1863,1000000
1864,1000000
1865,1000000
1866,1000000
1867,1000000
1868,1000000
1869,1000000
1870,1000000
1871,1000000
1872,1000000
1873,1000000
1874,1000000
1875,1000000
1876,1000000
1877,1000000
1878,1000000
1879,1000000
1880,1000000
1881,1000000
1882,1000000
1883,1000000
1884,1000000
1885,1000000
1886,1000000
1887,1000000
1888,1000000
1889,1000000
1890,1000000
1891,1000000
1892,1000000
1893,1000000
1894,1000000
1895,1000000
1896,1000000
1897,1000000
1898,1000000
1899,1000000
1900,1000000
1901,1000000
1902,1000000
1903,1000000
1904,1000000
1905,1000000
1906,1000000
1907,1000000
1908,1000000
1909,1000000
1910,1000000
1911,1000000
1912,1000000
1913,1000000
1914,1000000
1915,1000000
1916,1000000
1917,1000000
1918,1000000
1919,1000000
1920,1000000
1921,1000000
1922,1000000
1923,1000000
1924,1000000
1925,1000000
1926,1000000
1927,1000000
1928,1000000
1929,1000000
1930,1000000
1931,1000000
1932,1000000
1933,1000000
1934,1000000
1935,1000000
1936,1000000
1937,1000000
1938,1000000
1939,1000000
1940,1000000
1941,1000000
1942,1000000
1943,1000000
1944,1000000
1945,1000000
1946,1000000
1947,1000000
1948,1000000
1949,1000000
1950,1000000
1951,1000000
1952,1000000
1953,1000000
1954,1000000
1955,1000000
1956,1000000
1957,1000000
1958,1000000
1959,1000000
1960,1000000
1961,1000000
1962,1000000
1963,1000000
1964,1000000
1965,1000000
1966,1000000
1967,1000000
1968,1000000
1969,1000000
1970,1000000
1971,1000000
1972,1000000
1973,1000000
1974,1000000
1975,1000000
1976,1000000
1977,1000000
1978,1000000
1979,1000000
1980,1000000
1981,1000000
1982,1000000
1983,1000000
1984,1000000
1985,1000000
1986,1000000
1987,1000000
1988,1000000
1989,1000000
1990,1000000
1991,1000000
1992,1000000
1993,1000000
1994,1000000
1995,1000000
1996,1000000
1997,1000000
1998,1000000
1999,1000000
2000,1000000
2001,1000000
2002,1000000
2003,1000000
2004,1000000
2005,1000000
2006,1000000
2007,1000000
2008,1000000
2009,1000000
2010,1000000
2011,1000000
2012,1000000
2013,1000000
2014,1000000
2015,1000000
2016,1000000
2017,1000000
2018,1000000
2019,1000000
2020,1000000
2021,1000000
2022,1000000
2023,1000000
2024,1000000
2025,1000000
2026,1000000
2027,1000000
2028,1000000
2029,1000000
2030,1000000
2031,1000000
2032,1000000
2033,1000000
2034,1000000
2035,1000000
2036,1000000
2037,1000000
2038,1000000
2039,1000000
2040,1000000
2041,1000000
2042,1000000
2043,1000000
2044,1000000
2045,1000000
2046,1000000
2047,1000000
2048,1000000
2049,1000000
2050,1000000
2051,1000000
2052,1000000
2053,1000000
2054,1000000
2055,1000000
2056,1000000
2057,1000000
2058,1000000
2059,1000000
2060,1000000
2061,1000000
2062,1000000
2063,1000000
2064,1000000
2065,1000000
2066,1000000
2067,1000000
2068,1000000
2069,1000000
2070,1000000
2071,1000000
2072,1000000
2073,1000000
2074,1000000
2075,1000000
2076,1000000
2077,1000000
2078,1000000
2079,1000000
2080,1000000
2081,1000000
2082,1000000
2083,1000000
2084,1000000
2085,1000000
2086,1000000
2087,1000000
2088,1000000
2089,1000000
2090,1000000
2091,1000000
2092,1000000
2093,1000000
2094,1000000
2095,1000000
2096,1000000
2097,1000000
2098,1000000
2099,1000000
2100,1000000
2101,1000000
2102,1000000
2103,1000000
2104,1000000
2105,1000000
2106,1000000
2107,1000000
2108,1000000
2109,1000000
2110,1000000
2111,1000000
2112,1000000
2113,1000000
2114,1000000
2115,1000000
2116,1000000
2117,1000000
2118,1000000
2119,1000000
2120,1000000
2121,1000000
2122,1000000
2123,1000000
2124,1000000
2125,1000000
2126,1000000
2127,1000000
2128,1000000
2129,1000000
2130,1000000
2131,1000000
2132,1000000
2133,1000000
2134,1000000
2135,1000000
2136,1000000
2137,1000000
2138,1000000
2139,1000000
2140,1000000
